maxAge,endDate,cash,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,longTermInvestments,propertyPlantEquipment,goodWill,otherAssets,deferredLongTermAssetCharges,totalAssets,accountsPayable,shortLongTermDebt,otherCurrentLiab,longTermDebt,otherLiab,minorityInterest,totalCurrentLiabilities,totalLiab,commonStock,retainedEarnings,treasuryStock,capitalSurplus,otherStockholderEquity,totalStockholderEquity,netTangibleAssets,type,kode,intangibleAssets,shortTermInvestments,deferredLongTermLiab
1.0,2022-06-30,2377996704.0,6410734646.0,13462752016.0,784567493.0,23336473893.0,,181759235138.0,,23622978658.0,,228718687689.0,728989305.0,,2771676623.0,,25967052709.0,,15759034780.0,43416458834.0,175000011000.0,-138124731263.0,89758476202.0,58668472916.0,89758476202.0,185302228855.0,185302228855.0,Q,LRNA.JK,,,
1.0,2022-03-31,417743068.0,6408113934.0,11682965131.0,785559132.0,19626405098.0,,191468014281.0,,30388152235.0,,241482571614.0,1019238315.0,,2758177306.0,,25976402709.0,,25429458473.0,53096232527.0,175000011000.0,-135040621031.0,89758476202.0,58668472916.0,89758476202.0,188386339087.0,188386339087.0,Q,LRNA.JK,,,
1.0,2021-12-31,1017139040.0,5967765313.0,11410547792.0,782723763.0,19325367668.0,,187462225890.0,,32546389796.0,,239333983354.0,2067497107.0,,2756907067.0,,26407447235.0,,19204829670.0,47302648250.0,175000011000.0,-131395625014.0,89758476202.0,58668472916.0,89758476202.0,192031335104.0,192031335104.0,Q,LRNA.JK,,,
1.0,2021-09-30,622618401.0,8575983848.0,11550348416.0,1000899140.0,21771038126.0,,194318810467.0,,29993875770.0,,246083724363.0,2340839932.0,,2655918284.0,,23159642939.0,,20196145407.0,45687901945.0,175000011000.0,-122688819668.0,89416158170.0,58668472916.0,89416158170.0,200395822418.0,200395822418.0,Q,LRNA.JK,,,
1.0,2021-12-31,3367867000000.0,307328000000.0,367649000000.0,258210000000.0,4307772000000.0,1264252000000.0,5834689000000.0,,213769000000.0,168000000.0,11851182000000.0,212055000000.0,,266209000000.0,,978348000000.0,1308000000.0,696556000000.0,1678676000000.0,682286000000.0,8446652000000.0,11948000000.0,1030312000000.0,15218000000.0,10171198000000.0,9940498000000.0,A,LSIP.JK,230700000000.0,,15355000000.0
1.0,2020-12-31,1958874000000.0,339080000000.0,364228000000.0,251380000000.0,2920275000000.0,1267456000000.0,6316600000000.0,,211813000000.0,1104000000.0,10922788000000.0,164238000000.0,,238743000000.0,,1039451000000.0,2101000000.0,597005000000.0,1636456000000.0,682286000000.0,7559992000000.0,11641000000.0,1030312000000.0,14911000000.0,9284231000000.0,9077587000000.0,A,LSIP.JK,206644000000.0,,20842000000.0
1.0,2019-12-31,1131575000000.0,468618000000.0,341851000000.0,245895000000.0,2192494000000.0,1289099000000.0,6311102000000.0,,236533000000.0,1072000000.0,10225322000000.0,234867000000.0,,143750000000.0,,1260016000000.0,2622000000.0,466806000000.0,1726822000000.0,682286000000.0,6775153000000.0,8127000000.0,1030312000000.0,11397000000.0,8495878000000.0,8299784000000.0,A,LSIP.JK,196094000000.0,,26353000000.0
1.0,2018-12-31,1663456000000.0,152026000000.0,488712000000.0,139243000000.0,2444027000000.0,958981000000.0,6234540000000.0,,399746000000.0,14038000000.0,10037294000000.0,233651000000.0,,171476000000.0,,1180361000000.0,3894000000.0,524814000000.0,1705175000000.0,682286000000.0,6606765000000.0,8862000000.0,1030312000000.0,12132000000.0,8328225000000.0,8328225000000.0,A,LSIP.JK,,,32856000000.0
1.0,2022-06-30,3749678000000.0,400777000000.0,712128000000.0,212267000000.0,5121590000000.0,1265585000000.0,5757424000000.0,,142043000000.0,173000000.0,12506873000000.0,227430000000.0,,244833000000.0,,972656000000.0,662000000.0,811616000000.0,1785553000000.0,682286000000.0,8996094000000.0,11966000000.0,1030312000000.0,15236000000.0,10720658000000.0,10500427000000.0,Q,LSIP.JK,220231000000.0,,34850000000.0
1.0,2022-03-31,3460392000000.0,259097000000.0,752870000000.0,290859000000.0,4776478000000.0,1264481000000.0,5770804000000.0,,161287000000.0,199000000.0,12207153000000.0,237154000000.0,,261791000000.0,,1009663000000.0,1008000000.0,717778000000.0,1729979000000.0,682286000000.0,8751621000000.0,11947000000.0,1030312000000.0,15217000000.0,10476166000000.0,10242063000000.0,Q,LSIP.JK,234103000000.0,,13975000000.0
1.0,2021-12-31,3367867000000.0,307328000000.0,367649000000.0,258210000000.0,4307772000000.0,1264252000000.0,5834689000000.0,,213769000000.0,168000000.0,11851182000000.0,212055000000.0,,266209000000.0,,978348000000.0,1308000000.0,696556000000.0,1678676000000.0,682286000000.0,8446652000000.0,11948000000.0,1030312000000.0,15218000000.0,10171198000000.0,9940498000000.0,Q,LSIP.JK,230700000000.0,,15355000000.0
1.0,2021-09-30,2848072000000.0,318250000000.0,389684000000.0,247068000000.0,3846984000000.0,1261097000000.0,6236445000000.0,,204026000000.0,42000000.0,11760095000000.0,202724000000.0,,262637000000.0,,1068524000000.0,1466000000.0,777557000000.0,1851065000000.0,682286000000.0,8183020000000.0,11946000000.0,1030312000000.0,15216000000.0,9907564000000.0,9696021000000.0,Q,LSIP.JK,211543000000.0,,16736000000.0
1.0,2021-12-31,499095000000.0,1120346000000.0,1044335000000.0,42742000000.0,2772844000000.0,1139338000000.0,1942263000000.0,1808000000.0,360058000000.0,57932000000.0,6226014000000.0,1261247000000.0,508066000000.0,174410000000.0,828232000000.0,236315000000.0,253801000000.0,2438070000000.0,3523650000000.0,195000000000.0,1568370000000.0,685193000000.0,,687246000000.0,2448563000000.0,2437052000000.0,A,LTLS.JK,9703000000.0,,
1.0,2020-12-31,376004000000.0,955784000000.0,745933000000.0,19381000000.0,2138024000000.0,926841000000.0,1980039000000.0,1808000000.0,470954000000.0,100134000000.0,5524302000000.0,828977000000.0,1738000000.0,147263000000.0,775249000000.0,283645000000.0,251239000000.0,2189930000000.0,3281180000000.0,195000000000.0,1342671000000.0,454212000000.0,,468478000000.0,1991883000000.0,1983439000000.0,A,LTLS.JK,6636000000.0,,
1.0,2019-12-31,86149000000.0,1128947000000.0,1163196000000.0,40853000000.0,2508089000000.0,821200000000.0,1880861000000.0,1808000000.0,644192000000.0,112354000000.0,5863204000000.0,1077773000000.0,368419000000.0,130469000000.0,483199000000.0,242859000000.0,235494000000.0,2971594000000.0,3703024000000.0,195000000000.0,1321056000000.0,408630000000.0,,420839000000.0,1924686000000.0,1915824000000.0,A,LTLS.JK,7054000000.0,13375000000.0,
1.0,2018-12-31,143594000000.0,1242497000000.0,1287205000000.0,49843000000.0,2842640000000.0,753799000000.0,1901953000000.0,1808000000.0,813893000000.0,98395000000.0,6318441000000.0,1246866000000.0,34402000000.0,102529000000.0,995894000000.0,208539000000.0,242851000000.0,2987480000000.0,4193399000000.0,195000000000.0,1201960000000.0,477805000000.0,7426000000.0,490014000000.0,1882191000000.0,1876035000000.0,A,LTLS.JK,4348000000.0,,313000000.0
1.0,2022-06-30,245167000000.0,1364021000000.0,1131480000000.0,44298000000.0,2935259000000.0,1133406000000.0,1908163000000.0,1808000000.0,296649000000.0,66485000000.0,6285463000000.0,1195780000000.0,314893000000.0,220309000000.0,834282000000.0,260508000000.0,262602000000.0,2319502000000.0,3433918000000.0,195000000000.0,1671446000000.0,722497000000.0,,724550000000.0,2588943000000.0,2576957000000.0,Q,LTLS.JK,10178000000.0,,4286000000.0
1.0,2022-03-31,526768000000.0,1370912000000.0,971203000000.0,38958000000.0,3010065000000.0,1129651000000.0,1926224000000.0,1808000000.0,333399000000.0,74898000000.0,6412411000000.0,1325747000000.0,514487000000.0,231189000000.0,843704000000.0,251323000000.0,259208000000.0,2493548000000.0,3608342000000.0,195000000000.0,1666775000000.0,683086000000.0,,685139000000.0,2544861000000.0,2531789000000.0,Q,LTLS.JK,11264000000.0,,
1.0,2021-12-31,499095000000.0,1120346000000.0,1044335000000.0,42742000000.0,2772844000000.0,1139338000000.0,1942263000000.0,1808000000.0,360058000000.0,57932000000.0,6226014000000.0,1261247000000.0,508066000000.0,174410000000.0,828232000000.0,236315000000.0,253801000000.0,2438070000000.0,3523650000000.0,195000000000.0,1568370000000.0,685193000000.0,,687246000000.0,2448563000000.0,2437052000000.0,Q,LTLS.JK,9703000000.0,,
1.0,2021-09-30,461979000000.0,1007129000000.0,791810000000.0,37232000000.0,2424272000000.0,914045000000.0,1936382000000.0,1808000000.0,373978000000.0,41773000000.0,5660177000000.0,939198000000.0,219034000000.0,186229000000.0,653245000000.0,260892000000.0,275754000000.0,2350325000000.0,3286820000000.0,195000000000.0,1458026000000.0,444577000000.0,,458843000000.0,2097603000000.0,2086103000000.0,Q,LTLS.JK,9692000000.0,,290000000.0
1.0,2021-12-31,18054638576.0,19304844161.0,21689619003.0,16665485068.0,78932797047.0,,83175566855.0,,3068505353.0,,165176869255.0,14879705458.0,,782282583.0,,8741463116.0,59647690.0,21118109618.0,29859572734.0,71574964000.0,4221941098.0,24391997819.0,35068745914.0,24391997819.0,135257648831.0,135257648831.0,A,LUCK.JK,,3000000000.0,
1.0,2020-12-31,13115002638.0,21175201840.0,22083006870.0,13503316769.0,73091614014.0,,79169470809.0,,2585767657.0,,154846852480.0,15505350603.0,,865425036.0,,8717096576.0,42847141.0,19457563778.0,28174660354.0,71574964000.0,1762670465.0,18222964606.0,35068745914.0,18222964606.0,126629344985.0,126629344985.0,A,LUCK.JK,,3000000000.0,
1.0,2019-12-31,19308587267.0,49659980984.0,24160403646.0,6756547947.0,106793756502.0,,77796061978.0,,2442843550.0,,187032662030.0,42766343880.0,180242747.0,1922551462.0,13805449.0,7761236913.0,45091250.0,45158762831.0,52933805193.0,71574964000.0,8138022311.0,19272033362.0,35068745914.0,19272033362.0,134053765587.0,134053765587.0,A,LUCK.JK,,6892281400.0,
1.0,2018-12-31,8692465953.0,32457213893.0,11896629809.0,4894870765.0,82126754400.0,,63747688214.0,,2327318405.0,,148201761019.0,10857565700.0,163294614.0,1756008508.0,56932370.0,7453550444.0,,13709973547.0,21220456361.0,71574964000.0,197427092.0,20140167652.0,35068745914.0,20140167652.0,126981304658.0,126981304658.0,A,LUCK.JK,,24054680000.0,
1.0,2022-06-30,22252360903.0,29991951479.0,39401207695.0,7379586810.0,102313569049.0,,77151137808.0,,1117325133.0,,180582031990.0,17328370445.0,,2412773867.0,,9035297212.0,40490101.0,35905859573.0,44941156785.0,71574964000.0,5089661749.0,23867013441.0,35068745914.0,23867013441.0,135600385104.0,135600385104.0,Q,LUCK.JK,,3000000000.0,
1.0,2022-03-31,15022625042.0,30257154308.0,37651329535.0,6053964759.0,92319333136.0,,80233135776.0,,3219359316.0,,175771828228.0,15306773874.0,,1976170982.0,,9179476255.0,72659401.0,31406995556.0,40586471811.0,71574964000.0,4076989283.0,24391997819.0,35068745914.0,24391997819.0,135112697016.0,135112697016.0,Q,LUCK.JK,,3000000000.0,
1.0,2021-12-31,18054638576.0,19304844161.0,21689619003.0,16665485068.0,78932797047.0,,83175566855.0,,3068505353.0,,165176869255.0,14879705458.0,,782282583.0,,8741463116.0,59647690.0,21118109618.0,29859572734.0,71574964000.0,4221941098.0,24391997819.0,35068745914.0,24391997819.0,135257648831.0,135257648831.0,Q,LUCK.JK,,3000000000.0,
1.0,2021-09-30,10098367607.0,23266244662.0,37983445361.0,751587628.0,75417253432.0,,77502203946.0,,3367101736.0,,156286559114.0,16005455040.0,,723099143.0,,7395524973.0,39724735.0,22129447622.0,29524972595.0,71574964000.0,2506287982.0,17571863888.0,35068745914.0,17571863888.0,126721861784.0,126721861784.0,Q,LUCK.JK,,3000000000.0,
1.0,2019-12-31,4464994005.0,281815341941.0,1273871030952.0,16981059554.0,1577793811174.0,,539767247993.0,460988764.0,106578573323.0,547169930.0,2225370766415.0,81260867912.0,301044332201.0,408810714069.0,773387569706.0,7293575075.0,4266936239.0,1160714263296.0,1941395408077.0,1536522991200.0,-637115714612.0,-619698854489.0,,-619698854489.0,279708422099.0,278477288174.0,A,MABA.JK,770145161.0,,
1.0,2018-12-31,7648032075.0,278592030479.0,1331424329157.0,17304586512.0,1636315681579.0,,558197818081.0,460988764.0,113162570002.0,547169930.0,2308896586182.0,63167912205.0,369299188990.0,234138863060.0,740931105428.0,14794668749.0,8319675131.0,1003544616309.0,1759270390486.0,1536522991200.0,-375517616146.0,-619698854489.0,,-619698854489.0,541306520565.0,540086004045.0,A,MABA.JK,759527756.0,,
1.0,2017-12-31,9702890836.0,242443517816.0,1344985512207.0,16960403527.0,1616315376395.0,,575189710354.0,,154575244722.0,442770010.0,2346080331471.0,59314874283.0,176579783595.0,182439069304.0,758346911090.0,62475566410.0,11004945329.0,788008593137.0,1608831070637.0,1531752020000.0,-172446497636.0,-633061206859.0,,-633061206859.0,726244315505.0,726244315505.0,A,MABA.JK,,,
1.0,2016-12-31,8514709896.0,196878265509.0,1418855558927.0,26569542051.0,1652263111471.0,,477103906018.0,,129985723515.0,49305500.0,2259352741004.0,64984746221.0,101326324505.0,91109470579.0,1035662678441.0,87646922910.0,10645625289.0,612774360096.0,1736083961447.0,200000000000.0,-104123855915.0,416747010183.0,,416747010183.0,512623154268.0,512623154268.0,A,MABA.JK,,,
1.0,2019-12-31,4464994005.0,281815341941.0,1273871030952.0,16981059554.0,1577793811174.0,,539767247993.0,460988764.0,106578573323.0,547169930.0,2225370766415.0,81260867912.0,301044332201.0,408810714069.0,773387569706.0,7293575075.0,4266936239.0,1160714263296.0,1941395408077.0,1536522991200.0,-637115714612.0,-619698854489.0,,-619698854489.0,279708422099.0,278477288174.0,Q,MABA.JK,770145161.0,,
1.0,2019-09-30,3940071742.0,285666626079.0,1331333364703.0,15268478661.0,1637185895911.0,,543926646979.0,460988764.0,108686126195.0,788203291.0,2291029803010.0,66225592995.0,11430670453.0,191636589174.0,1150044439069.0,53768438898.0,5352744643.0,694323312747.0,1898136190714.0,1536522991200.0,-525192564175.0,-623789559372.0,,-623789559372.0,387540867653.0,386309733728.0,Q,MABA.JK,770145161.0,,
1.0,2019-06-30,4243053571.0,282113751866.0,1331255691101.0,15516584871.0,1634679691461.0,,548960778853.0,460988764.0,110258618585.0,788203291.0,2295130222824.0,66113360034.0,11630670453.0,213608214460.0,1140275126890.0,52306263734.0,6090407636.0,661065264329.0,1853646654953.0,1536522991200.0,-477340271594.0,-623789559371.0,,-623789559371.0,435393160235.0,434162026310.0,Q,MABA.JK,770145161.0,,
1.0,2019-03-31,4734202991.0,279177938170.0,1331574670706.0,15740434545.0,1636205054932.0,,555770673104.0,460988764.0,109650004116.0,547169930.0,2302845938077.0,62638906450.0,367957543602.0,196952517512.0,765662172497.0,54672050445.0,7599518168.0,983533821319.0,1803868044261.0,1536522991200.0,-421355056179.0,-623789559373.0,,-623789559373.0,491378375648.0,490158169723.0,Q,MABA.JK,759217161.0,,
1.0,2020-12-31,268295559.0,13810492957.0,17290145582.0,446954754698.0,478390985633.0,558514524.0,599007406401.0,,62620633673.0,62620633673.0,1144939941117.0,11696820174.0,36428571429.0,312269983133.0,177294642857.0,12902851243.0,3169439630.0,685494497622.0,983866012465.0,900000000400.0,-727703795118.0,-14391716260.0,,-14391716260.0,157904489022.0,153542088136.0,A,MAGP.JK,4362400886.0,,
1.0,2019-12-31,350668174.0,21903472411.0,17714248335.0,175088565335.0,215272443637.0,558514524.0,937896672949.0,,121996399914.0,69947978650.0,1280123891766.0,2445164936.0,14732142857.0,285717780038.0,201323214286.0,21314217886.0,5465983175.0,570958597705.0,907022284138.0,900000000400.0,-517972659687.0,-14391716260.0,,-14391716260.0,367635624453.0,363235763711.0,A,MAGP.JK,4399860742.0,,
1.0,2018-12-31,1394930070.0,9561865448.0,9581059168.0,311333605480.0,332147049412.0,558514524.0,889207322218.0,,79468779534.0,27420358270.0,1301381665688.0,1826088112.0,11586904762.0,180916602538.0,389309523810.0,10375117592.0,8515070165.0,271139997723.0,791204187215.0,900000000400.0,-383945875832.0,-14391716260.0,,-14391716260.0,501662408308.0,501662408308.0,A,MAGP.JK,,,
1.0,2017-12-31,2176158491.0,169386875870.0,10848298779.0,29529544677.0,212679836667.0,558514524.0,903780049869.0,,82861510207.0,26513806224.0,1199879911267.0,4902056551.0,2000881143.0,190307622648.0,51809580348.0,44340727623.0,10445434901.0,275142390216.0,488729545961.0,900000000400.0,-341631123986.0,121749525510.0,20586528481.0,121749525510.0,700704930405.0,700704930405.0,A,MAGP.JK,,,
1.0,2022-03-31,2382603315.0,7026583102.0,21035779413.0,175475423471.0,205920389301.0,558514524.0,566961995602.0,,62620633673.0,62620633673.0,840191870599.0,15147840266.0,,309274435577.0,,10409375326.0,2321326311.0,645964875488.0,764267960242.0,900000000400.0,-812005700094.0,-14391716260.0,,-14391716260.0,73602584046.0,69472246547.0,Q,MAGP.JK,4130337499.0,,
1.0,2021-03-31,780147746.0,6442091669.0,13684736852.0,444972922943.0,465947196047.0,558514524.0,591045792618.0,,62620633673.0,62620633673.0,1124534537748.0,3569953199.0,36750000000.0,308642715293.0,175875000000.0,12130816478.0,2822208031.0,688460351358.0,984588004983.0,900000000400.0,-748483959406.0,-14391716260.0,,-14391716260.0,137124324734.0,132761923848.0,Q,MAGP.JK,4362400886.0,,
1.0,2020-12-31,268295559.0,13810492957.0,17290145582.0,446954754698.0,478390985633.0,558514524.0,599007406401.0,,62620633673.0,62620633673.0,1144939941117.0,11696820174.0,36428571429.0,312269983133.0,177294642857.0,12902851243.0,3169439630.0,685494497622.0,983866012465.0,900000000400.0,-727703795118.0,-14391716260.0,,-14391716260.0,157904489022.0,153542088136.0,Q,MAGP.JK,4362400886.0,,
1.0,2020-09-30,922747123.0,23386452164.0,15121880537.0,173567566422.0,213134416638.0,558514524.0,943279459114.0,,121996399914.0,69947978650.0,1283345223815.0,5119983628.0,14732142857.0,323719939588.0,197223214286.0,15012568319.0,4573076259.0,632308411893.0,954666845831.0,900000000400.0,-561502982415.0,-14391716260.0,,-14391716260.0,324105301725.0,319728868100.0,Q,MAGP.JK,4376433625.0,,
1.0,2021-12-31,179657572000.0,582585436000.0,1220824957000.0,680515418000.0,2663583383000.0,,2471530677000.0,,301631150000.0,186450888000.0,5436745210000.0,280047975000.0,316886667000.0,86352556000.0,1124332216000.0,136159218000.0,-2021607000.0,2120613735000.0,3388705377000.0,44775000000.0,1239850818000.0,,765435622000.0,,2050061440000.0,2050061440000.0,A,MAIN.JK,,,
1.0,2020-12-31,177544265000.0,453310258000.0,885721470000.0,473257449000.0,1989833442000.0,,2447725888000.0,,236647543000.0,171657595000.0,4674206873000.0,223577909000.0,299386257000.0,64698838000.0,872329994000.0,151866007000.0,-2022667000.0,1660141880000.0,2690291167000.0,44775000000.0,1176669729000.0,,764493644000.0,,1985938373000.0,1985938373000.0,A,MAIN.JK,,,
1.0,2019-12-31,120231147000.0,487488226000.0,873515549000.0,522340968000.0,2012839154000.0,,2284212362000.0,,351525525000.0,191395813000.0,4648577041000.0,245843362000.0,370683333000.0,58060841000.0,792827362000.0,123024535000.0,-1774459000.0,1704083523000.0,2619935420000.0,44775000000.0,1223375744000.0,,762265336000.0,,2030416080000.0,2030416080000.0,A,MAIN.JK,,,
1.0,2018-12-31,143958984000.0,419033298000.0,801120366000.0,576289157000.0,1951708333000.0,,2092575482000.0,,291560640000.0,207538277000.0,4335844455000.0,259644232000.0,395769391000.0,118855680000.0,1189150585000.0,99728192000.0,-1713840000.0,1150319584000.0,2439198361000.0,44775000000.0,1095219189000.0,,758365745000.0,,1898359934000.0,1898359934000.0,A,MAIN.JK,,,
1.0,2022-06-30,273136378000.0,544812330000.0,1363702188000.0,689971007000.0,2871621903000.0,,2464726339000.0,,318464613000.0,203782547000.0,5654812855000.0,419093597000.0,319006667000.0,91847043000.0,1459463328000.0,146828356000.0,-2022308000.0,2066454348000.0,3673122501000.0,44775000000.0,1173270511000.0,,765667151000.0,,1983712662000.0,1983712662000.0,Q,MAIN.JK,,,
1.0,2022-03-31,121948699000.0,571400277000.0,1137330044000.0,808765670000.0,2639444690000.0,,2438301089000.0,,322949564000.0,186685262000.0,5400695343000.0,391330305000.0,319936667000.0,109567428000.0,1039907772000.0,140753687000.0,-2013465000.0,2154459643000.0,3342035038000.0,44775000000.0,1250325113000.0,,765573657000.0,,2060673770000.0,2060673770000.0,Q,MAIN.JK,,,
1.0,2021-12-31,179657572000.0,582585436000.0,1220824957000.0,680515418000.0,2663583383000.0,,2471530677000.0,,301631150000.0,186450888000.0,5436745210000.0,280047975000.0,316886667000.0,86352556000.0,1124332216000.0,136159218000.0,-2021607000.0,2120613735000.0,3388705377000.0,44775000000.0,1239850818000.0,,765435622000.0,,2050061440000.0,2050061440000.0,Q,MAIN.JK,,,
1.0,2021-09-30,167272757000.0,505949131000.0,1204235233000.0,761783075000.0,2658629859000.0,,2432156157000.0,,293982481000.0,192044874000.0,5384768497000.0,324863541000.0,310636667000.0,80400120000.0,711956661000.0,167937514000.0,-2019166000.0,2500456436000.0,3381390885000.0,44775000000.0,1195327636000.0,,765294142000.0,,2005396778000.0,2005396778000.0,Q,MAIN.JK,,,
1.0,2020-12-31,4080501934.0,32333258056.0,118295763101.0,81364721741.0,248011233407.0,,671510702976.0,,866269893184.0,,1785791829567.0,3330307022.0,35729737582.0,24823450485.0,284115633886.0,35062421832.0,17888519454.0,165896265450.0,485074321168.0,1205718971616.0,-3417352215.0,-1598744692.0,82126114236.0,-1598744692.0,1282828988945.0,1282828988945.0,A,MAMI.JK,,,
1.0,2019-12-31,14363247271.0,33907445718.0,118384925504.0,81709797170.0,255560263822.0,,667299661939.0,,838370994871.0,,1761230920632.0,5681446921.0,35161074337.0,23023449598.0,235914623719.0,34896380655.0,20235559271.0,126678200602.0,397489204976.0,1205718967776.0,57083515309.0,-1422440936.0,82126114236.0,-1422440936.0,1343506156385.0,1343506156385.0,A,MAMI.JK,,,
1.0,2018-12-31,9495927464.0,14266539943.0,9713381994.0,69600683038.0,103076532439.0,,508999423082.0,,382816071229.0,,994892026750.0,4284800276.0,12326233296.0,1667667910.0,252139413819.0,28954266903.0,11108728085.0,67243886600.0,348337567322.0,517218851712.0,59351638108.0,1587013173.0,57288228350.0,1587013173.0,635445731343.0,635445731343.0,A,MAMI.JK,,,
1.0,2017-12-31,4269554184.0,39883593929.0,8366054578.0,5157816704.0,57677019395.0,7009073623.0,463140835338.0,,353786168265.0,,881613096621.0,5053773954.0,8276377345.0,7160286982.0,139483894463.0,43506546389.0,13194623774.0,51066644803.0,234057085655.0,426978830688.0,58580088790.0,1274218340.0,147528249374.0,1274218340.0,634361387192.0,634361387192.0,A,MAMI.JK,,,
1.0,2022-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,MAMI.JK,,,
1.0,2022-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,MAMI.JK,,,
1.0,2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,MAMI.JK,,,
1.0,2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,MAMI.JK,,,
1.0,2021-12-31,662414000000.0,316519000000.0,2278559000000.0,218313000000.0,3503576000000.0,,1445212000000.0,51624000000.0,290972000000.0,53495000000.0,5319197000000.0,518806000000.0,,251183000000.0,,185910000000.0,-122000000.0,1584602000000.0,2088282000000.0,285040000000.0,2111657000000.0,8685000000.0,825655000000.0,8685000000.0,3231037000000.0,3151600000000.0,A,MAPA.JK,27813000000.0,,15111000000.0
1.0,2020-12-31,599348000000.0,291037000000.0,2278434000000.0,182057000000.0,3403032000000.0,,1626661000000.0,51624000000.0,272912000000.0,45654000000.0,5382042000000.0,477557000000.0,,164204000000.0,,219711000000.0,13335000000.0,1824206000000.0,2392915000000.0,285040000000.0,1854269000000.0,10828000000.0,825655000000.0,10828000000.0,2975792000000.0,2896355000000.0,A,MAPA.JK,27813000000.0,,17764000000.0
1.0,2019-12-31,545965000000.0,252292000000.0,1786524000000.0,192117000000.0,3103278000000.0,,766438000000.0,,238562000000.0,16620000000.0,4108278000000.0,404981000000.0,,133336000000.0,,202756000000.0,2507000000.0,850246000000.0,1053002000000.0,285040000000.0,1888572000000.0,38245000000.0,840912000000.0,38245000000.0,3052769000000.0,3052769000000.0,A,MAPA.JK,,,17073000000.0
1.0,2018-12-31,467205000000.0,287880000000.0,1626662000000.0,184823000000.0,2841145000000.0,,596025000000.0,,191323000000.0,23499000000.0,3645143000000.0,301142000000.0,468906000000.0,114709000000.0,,157523000000.0,2412000000.0,1152314000000.0,1309837000000.0,285040000000.0,1195395000000.0,11547000000.0,840912000000.0,11547000000.0,2332894000000.0,2316244000000.0,A,MAPA.JK,16650000000.0,,2998000000.0
1.0,2022-06-30,1161673000000.0,284018000000.0,2153233000000.0,171591000000.0,3852056000000.0,,1580733000000.0,51624000000.0,309933000000.0,56971000000.0,5822159000000.0,433725000000.0,,233383000000.0,,193037000000.0,4312000000.0,1552014000000.0,2125854000000.0,285040000000.0,2585002000000.0,-3704000000.0,825655000000.0,-3704000000.0,3691993000000.0,3612556000000.0,Q,MAPA.JK,27813000000.0,,13965000000.0
1.0,2022-03-31,732984000000.0,282539000000.0,2246039000000.0,165414000000.0,3496970000000.0,,1528590000000.0,51624000000.0,300733000000.0,53341000000.0,5405730000000.0,387085000000.0,,279135000000.0,,187351000000.0,1854000000.0,1470434000000.0,2006173000000.0,285040000000.0,2280427000000.0,6581000000.0,825655000000.0,6581000000.0,3397703000000.0,3318266000000.0,Q,MAPA.JK,27813000000.0,,14477000000.0
